time,close
2021-01-01 00:00:00,106.22933121954058
2021-01-01 00:05:00,118.77007320446701
2021-01-01 00:10:00,119.34780839266854
2021-01-01 00:15:00,145.49311277419267
2021-01-01 00:20:00,162.04739591182084
2021-01-01 00:25:00,154.15055103639205
2021-01-01 00:30:00,120.80209347399564
2021-01-01 00:35:00,106.15347388300327
2021-01-01 00:40:00,129.0212570385
2021-01-01 00:45:00,118.70748716179199
2021-01-01 00:50:00,114.17803349269074
2021-01-01 00:55:00,132.92684934138072
2021-01-01 01:00:00,114.33964024985572
2021-01-01 01:05:00,102.5287174000958
2021-01-01 01:10:00,72.68622757908096
2021-01-01 01:15:00,95.8985736639244
2021-01-01 01:20:00,100.77053043637822
2021-01-01 01:25:00,95.21461948304892
2021-01-01 01:30:00,72.41480598344762
2021-01-01 01:35:00,64.52173325267252
2021-01-01 01:40:00,61.312653667640205
2021-01-01 01:45:00,80.5554842615215
2021-01-01 01:50:00,72.9602029633507
2021-01-01 01:55:00,98.01986901484175
2021-01-01 02:00:00,105.9765137546231
2021-01-01 02:05:00,88.71218917647091
2021-01-01 02:10:00,95.1816792042209
2021-01-01 02:15:00,91.9152520919749
2021-01-01 02:20:00,84.94349150681025
2021-01-01 02:25:00,69.96949094353063
2021-01-01 02:30:00,80.65386414938226
2021-01-01 02:35:00,77.64645259509663
2021-01-01 02:40:00,94.23698574053826
2021-01-01 02:45:00,97.09597400197049
2021-01-01 02:50:00,91.23237705247853
2021-01-01 02:55:00,117.53770911404833
2021-01-01 03:00:00,188.89248836094146
2021-01-01 03:05:00,211.66878019101102
2021-01-01 03:10:00,196.863546666437
2021-01-01 03:15:00,170.2616274952539
2021-01-01 03:20:00,189.46619314291954
2021-01-01 03:25:00,170.58583230474275
2021-01-01 03:30:00,126.04241615565802
2021-01-01 03:35:00,122.6210066549731
2021-01-01 03:40:00,127.51852776932141
2021-01-01 03:45:00,124.93768751766046
2021-01-01 03:50:00,180.7929448762074
2021-01-01 03:55:00,139.89345919217806
2021-01-01 04:00:00,167.62048784153058
2021-01-01 04:05:00,183.4192605461041
2021-01-01 04:10:00,147.85026772117615
2021-01-01 04:15:00,126.04837109578888
2021-01-01 04:20:00,128.73977318536836
2021-01-01 04:25:00,152.39961146702277
2021-01-01 04:30:00,147.01717124299182
2021-01-01 04:35:00,192.59577767044277
2021-01-01 04:40:00,190.24437207777692
2021-01-01 04:45:00,196.89279691591935
2021-01-01 04:50:00,160.60412364900313
2021-01-01 04:55:00,166.95534328965542
2021-01-01 05:00:00,160.55759566036946
2021-01-01 05:05:00,175.08263870920695
2021-01-01 05:10:00,158.8250906466462
2021-01-01 05:15:00,144.3457742993933
2021-01-01 05:20:00,133.01882638597257
2021-01-01 05:25:00,143.45963739267177
2021-01-01 05:30:00,110.60258048525287
2021-01-01 05:35:00,95.2529690322453
2021-01-01 05:40:00,105.56838452455126
2021-01-01 05:45:00,122.36879204688346
2021-01-01 05:50:00,123.19382325979339
2021-01-01 05:55:00,159.27917162166548
2021-01-01 06:00:00,176.23171442014802
2021-01-01 06:05:00,230.19153676217016
2021-01-01 06:10:00,220.32420453128725
2021-01-01 06:15:00,252.78616801807956
2021-01-01 06:20:00,327.7016475295558
2021-01-01 06:25:00,251.99480939658505
2021-01-01 06:30:00,210.6232722371242
2021-01-01 06:35:00,167.93969733642717
2021-01-01 06:40:00,147.1438718111122
2021-01-01 06:45:00,164.17800465235783
2021-01-01 06:50:00,130.11038037597243
2021-01-01 06:55:00,102.51583036873977
2021-01-01 07:00:00,96.28420546978798
2021-01-01 07:05:00,109.95997809835482
2021-01-01 07:10:00,106.93630003550425
2021-01-01 07:15:00,80.8469140896951
2021-01-01 07:20:00,71.28652364606451
2021-01-01 07:25:00,81.12120484121583
2021-01-01 07:30:00,68.85119312388868
2021-01-01 07:35:00,78.89214794673532
2021-01-01 07:40:00,75.98498401660805
2021-01-01 07:45:00,86.21992439295022
2021-01-01 07:50:00,90.97981784385306
2021-01-01 07:55:00,89.44059180205849
2021-01-01 08:00:00,89.52336557971263
2021-01-01 08:05:00,100.65038432663023
2021-01-01 08:10:00,100.8868061671634
2021-01-01 08:15:00,109.69209177334061
2021-01-01 08:20:00,96.87137337180512
2021-01-01 08:25:00,77.80505005913223
2021-01-01 08:30:00,81.49101629887096
2021-01-01 08:35:00,93.48526661484168
2021-01-01 08:40:00,90.17714025854585
2021-01-01 08:45:00,101.27991959886941
2021-01-01 08:50:00,89.96419730914823
2021-01-01 08:55:00,84.27117117401498
2021-01-01 09:00:00,73.89424970468423
2021-01-01 09:05:00,83.84147239890969
2021-01-01 09:10:00,62.510590775494435
2021-01-01 09:15:00,50.41055677870682
2021-01-01 09:20:00,52.38666165893364
2021-01-01 09:25:00,78.0311446211863
2021-01-01 09:30:00,77.47774660733795
2021-01-01 09:35:00,76.20245822252703
2021-01-01 09:40:00,78.8907133188584
2021-01-01 09:45:00,63.70399755236523
2021-01-01 09:50:00,93.89329547133576
2021-01-01 09:55:00,104.78070483919255
2021-01-01 10:00:00,100.10355016504123
2021-01-01 10:05:00,78.87889772078223
2021-01-01 10:10:00,83.32776090797717
2021-01-01 10:15:00,82.50884824659758
2021-01-01 10:20:00,89.7666964516358
2021-01-01 10:25:00,71.60314510476603
2021-01-01 10:30:00,68.00240005581428
2021-01-01 10:35:00,63.43218412190032
2021-01-01 10:40:00,60.16811552844181
2021-01-01 10:45:00,63.38691440872218
2021-01-01 10:50:00,54.738608002228446
2021-01-01 10:55:00,53.69679058400175
2021-01-01 11:00:00,54.221779776085654
2021-01-01 11:05:00,55.96921154619692
2021-01-01 11:10:00,51.30988175338727
2021-01-01 11:15:00,63.24037757584097
2021-01-01 11:20:00,69.20190647598477
2021-01-01 11:25:00,75.95747430529995
2021-01-01 11:30:00,87.35635656154633
2021-01-01 11:35:00,87.409424999899
2021-01-01 11:40:00,107.45373051194323
2021-01-01 11:45:00,101.02132466550648
2021-01-01 11:50:00,96.48343641559907
2021-01-01 11:55:00,108.26298297630795
2021-01-01 12:00:00,141.1500873891157
2021-01-01 12:05:00,127.25380293481918
2021-01-01 12:10:00,145.0117851752735
2021-01-01 12:15:00,132.83491834963806
2021-01-01 12:20:00,118.39988876547852
2021-01-01 12:25:00,115.22012558617108
2021-01-01 12:30:00,106.16407715278633
2021-01-01 12:35:00,106.46711525491659
2021-01-01 12:40:00,123.68224995394516
2021-01-01 12:45:00,119.2481179811431
2021-01-01 12:50:00,110.9866832719254
2021-01-01 12:55:00,97.74433125515701
2021-01-01 13:00:00,91.64988746244084
2021-01-01 13:05:00,97.91389052376338
2021-01-01 13:10:00,89.78328742524026
2021-01-01 13:15:00,81.56053272125516
2021-01-01 13:20:00,91.44158155362739
2021-01-01 13:25:00,97.29456965571008
2021-01-01 13:30:00,103.24147603309432
2021-01-01 13:35:00,132.0477758915063
2021-01-01 13:40:00,173.9252979854542
2021-01-01 13:45:00,167.53408398292515
2021-01-01 13:50:00,168.71271773262214
2021-01-01 13:55:00,166.5304855705276
2021-01-01 14:00:00,195.3399603766949
2021-01-01 14:05:00,172.96084571018028
2021-01-01 14:10:00,195.6946180121016
2021-01-01 14:15:00,154.26339589086967
2021-01-01 14:20:00,146.6473121613512
2021-01-01 14:25:00,129.20650180661997
2021-01-01 14:30:00,152.29822960907504
2021-01-01 14:35:00,162.12106803931667
2021-01-01 14:40:00,123.25064750275614
2021-01-01 14:45:00,130.09370916598033
2021-01-01 14:50:00,125.60855991858593
2021-01-01 14:55:00,112.6078056934171
2021-01-01 15:00:00,107.72275228893957
2021-01-01 15:05:00,120.34294241072845
2021-01-01 15:10:00,94.77323519557491
2021-01-01 15:15:00,78.78875367955331
2021-01-01 15:20:00,57.98425099244142
2021-01-01 15:25:00,60.883683794207364
2021-01-01 15:30:00,51.77780462580032
2021-01-01 15:35:00,67.86206886491767
2021-01-01 15:40:00,83.12450503811584
2021-01-01 15:45:00,108.13367142533014
2021-01-01 15:50:00,117.16898764656692
2021-01-01 15:55:00,131.79584617223733
2021-01-01 16:00:00,169.28384356857717
2021-01-01 16:05:00,166.33305869027245
2021-01-01 16:10:00,158.38940479812473
2021-01-01 16:15:00,146.26970380700158
2021-01-01 16:20:00,150.23406450844462
2021-01-01 16:25:00,143.09318517180407
2021-01-01 16:30:00,160.32891119839925
2021-01-01 16:35:00,143.4380964285109
2021-01-01 16:40:00,147.0649996330489
