time,close
2021-01-01 00:00:00,86.4112879571486
2021-01-01 00:05:00,71.87676768999333
2021-01-01 00:10:00,71.76231450283036
2021-01-01 00:15:00,67.92093178919099
2021-01-01 00:20:00,59.51410096460529
2021-01-01 00:25:00,51.89801699798575
2021-01-01 00:30:00,34.60459839132906
2021-01-01 00:35:00,39.96946347823944
2021-01-01 00:40:00,46.88699489231824
2021-01-01 00:45:00,45.206746624143236
2021-01-01 00:50:00,43.22907502905375
2021-01-01 00:55:00,36.03573002977931
2021-01-01 01:00:00,33.70209803737958
2021-01-01 01:05:00,37.64784207370111
2021-01-01 01:10:00,44.24774801761793
2021-01-01 01:15:00,37.386911509889316
2021-01-01 01:20:00,35.859682665685156
2021-01-01 01:25:00,38.96677792213211
2021-01-01 01:30:00,31.829078455356886
2021-01-01 01:35:00,37.88871281357879
2021-01-01 01:40:00,42.92444133368381
2021-01-01 01:45:00,31.568475729445804
2021-01-01 01:50:00,34.686874805054664
2021-01-01 01:55:00,30.664991315527324
2021-01-01 02:00:00,30.132474327082356
2021-01-01 02:05:00,22.22155350893766
2021-01-01 02:10:00,18.39392627306488
2021-01-01 02:15:00,16.615739152467164
2021-01-01 02:20:00,21.254569038700325
2021-01-01 02:25:00,21.65331189841563
2021-01-01 02:30:00,22.68782787115426
2021-01-01 02:35:00,24.579829943409784
2021-01-01 02:40:00,22.14229332460809
2021-01-01 02:45:00,27.643179847963435
2021-01-01 02:50:00,37.054478536811146
2021-01-01 02:55:00,32.78476866774779
2021-01-01 03:00:00,32.22029608698761
2021-01-01 03:05:00,29.912480176156993
2021-01-01 03:10:00,30.091978153361524
2021-01-01 03:15:00,33.42102460148998
2021-01-01 03:20:00,29.549394025002055
2021-01-01 03:25:00,31.779147985638087
2021-01-01 03:30:00,34.34891368101174
2021-01-01 03:35:00,36.994546873568275
2021-01-01 03:40:00,32.21620756995645
2021-01-01 03:45:00,25.425177032565834
2021-01-01 03:50:00,18.771588022947494
2021-01-01 03:55:00,21.369700025555623
2021-01-01 04:00:00,13.951121772880374
2021-01-01 04:05:00,14.026676295329743
2021-01-01 04:10:00,15.543535316452394
2021-01-01 04:15:00,18.401550445579893
2021-01-01 04:20:00,15.309536760301844
2021-01-01 04:25:00,14.532760537593518
2021-01-01 04:30:00,14.128204582199514
2021-01-01 04:35:00,12.703859342167036
2021-01-01 04:40:00,11.279073154916547
2021-01-01 04:45:00,10.910677562617488
2021-01-01 04:50:00,10.340583215221502
2021-01-01 04:55:00,12.114635569408042
2021-01-01 05:00:00,17.84147337939429
2021-01-01 05:05:00,20.905960858906433
2021-01-01 05:10:00,24.4607170699468
2021-01-01 05:15:00,22.49278823967852
2021-01-01 05:20:00,19.284340936635978
2021-01-01 05:25:00,20.742553651644528
2021-01-01 05:30:00,24.409255834520536
2021-01-01 05:35:00,30.15198129651603
2021-01-01 05:40:00,34.14296007550076
2021-01-01 05:45:00,33.96860954516383
2021-01-01 05:50:00,39.61968357952061
2021-01-01 05:55:00,29.327980037847848
2021-01-01 06:00:00,31.923663859930418
2021-01-01 06:05:00,25.207542440841433
2021-01-01 06:10:00,25.152267058233587
2021-01-01 06:15:00,31.95154626171387
2021-01-01 06:20:00,44.13444695239244
2021-01-01 06:25:00,38.55460177642633
2021-01-01 06:30:00,41.75610196568619
2021-01-01 06:35:00,49.9144773396992
2021-01-01 06:40:00,46.42342301728654
2021-01-01 06:45:00,51.6857096853521
2021-01-01 06:50:00,41.68902939181162
2021-01-01 06:55:00,34.04898700840041
2021-01-01 07:00:00,29.557525138797047
2021-01-01 07:05:00,32.73466784217625
2021-01-01 07:10:00,34.888919463392234
2021-01-01 07:15:00,30.460414308837812
2021-01-01 07:20:00,25.694674426788634
2021-01-01 07:25:00,21.33341297009997
2021-01-01 07:30:00,17.64447542733846
2021-01-01 07:35:00,13.601202508894952
2021-01-01 07:40:00,14.746777216436469
2021-01-01 07:45:00,17.91164916715253
2021-01-01 07:50:00,16.285164395827795
2021-01-01 07:55:00,15.04465722167815
