time,close
2021-01-01 00:00:00,113.82420104680602
2021-01-01 00:05:00,102.33731412305136
2021-01-01 00:10:00,104.86030881336869
2021-01-01 00:15:00,74.75936347175892
2021-01-01 00:20:00,66.03570243063021
2021-01-01 00:25:00,64.76527413679503
2021-01-01 00:30:00,66.5014091119916
2021-01-01 00:35:00,52.44605860840481
2021-01-01 00:40:00,52.32953362066282
2021-01-01 00:45:00,58.74852960086479
2021-01-01 00:50:00,49.42451352471438
2021-01-01 00:55:00,53.333237828849946
2021-01-01 01:00:00,47.828493201439
2021-01-01 01:05:00,56.331905315210506
2021-01-01 01:10:00,58.54882986377539
2021-01-01 01:15:00,59.60409912749702
2021-01-01 01:20:00,45.104676263806134
2021-01-01 01:25:00,35.57486781057942
2021-01-01 01:30:00,32.3310724511313
2021-01-01 01:35:00,35.73030396723328
2021-01-01 01:40:00,52.205535438589635
2021-01-01 01:45:00,53.85578550903989
2021-01-01 01:50:00,61.957127331973304
2021-01-01 01:55:00,39.19986567397233
2021-01-01 02:00:00,40.404795371073554
2021-01-01 02:05:00,33.08400360500173
2021-01-01 02:10:00,34.09172826807586
2021-01-01 02:15:00,40.51924536590559
2021-01-01 02:20:00,34.3085315581358
2021-01-01 02:25:00,33.093850014096745
2021-01-01 02:30:00,35.96483439460307
2021-01-01 02:35:00,31.25150258352237
2021-01-01 02:40:00,33.741799438271315
2021-01-01 02:45:00,44.56105902184713
2021-01-01 02:50:00,49.256618179341
2021-01-01 02:55:00,52.42809575395498
2021-01-01 03:00:00,48.83326965185033
2021-01-01 03:05:00,54.919677823298564
2021-01-01 03:10:00,62.30709492795263
2021-01-01 03:15:00,51.190476649773395
2021-01-01 03:20:00,36.103256024433634
2021-01-01 03:25:00,30.649682027366545
2021-01-01 03:30:00,22.74284422790056
2021-01-01 03:35:00,21.942879916998695
2021-01-01 03:40:00,18.695192231067654
2021-01-01 03:45:00,21.269296098332724
2021-01-01 03:50:00,16.115089577026836
2021-01-01 03:55:00,17.50547422752628
2021-01-01 04:00:00,16.46037681300002
2021-01-01 04:05:00,27.475027475868448
2021-01-01 04:10:00,30.026376074557238
2021-01-01 04:15:00,30.726993524627467
2021-01-01 04:20:00,37.68122156836133
2021-01-01 04:25:00,35.37469865647764
2021-01-01 04:30:00,39.121890249531454
2021-01-01 04:35:00,37.33872742506168
2021-01-01 04:40:00,31.56501815676609
2021-01-01 04:45:00,34.0736296026476
2021-01-01 04:50:00,37.64225645154771
2021-01-01 04:55:00,31.583659466255646
2021-01-01 05:00:00,26.762624398255916
2021-01-01 05:05:00,22.285584816160398
2021-01-01 05:10:00,28.967575667499872
2021-01-01 05:15:00,35.79959901049412
2021-01-01 05:20:00,40.931053846210816
2021-01-01 05:25:00,35.76099643586183
2021-01-01 05:30:00,36.18344313739542
2021-01-01 05:35:00,40.82324703684426
2021-01-01 05:40:00,40.99909948761441
2021-01-01 05:45:00,53.55895273524103
2021-01-01 05:50:00,44.96798879348031
2021-01-01 05:55:00,48.262132328453966
2021-01-01 06:00:00,50.529204244664065
2021-01-01 06:05:00,56.1264826497291
2021-01-01 06:10:00,57.57853793378571
2021-01-01 06:15:00,76.67254360893291
2021-01-01 06:20:00,77.04710704888741
2021-01-01 06:25:00,63.67671621194914
2021-01-01 06:30:00,61.71665641487702
2021-01-01 06:35:00,48.68900019652523
2021-01-01 06:40:00,54.827489042253376
2021-01-01 06:45:00,69.0426888766909
2021-01-01 06:50:00,70.93070763648866
2021-01-01 06:55:00,72.29780023176207
2021-01-01 07:00:00,79.17378983829478
2021-01-01 07:05:00,79.97142952623827
2021-01-01 07:10:00,85.771112144245
2021-01-01 07:15:00,103.24867221102613
2021-01-01 07:20:00,101.13612205469322
2021-01-01 07:25:00,125.17681651140525
2021-01-01 07:30:00,135.41339140563232
2021-01-01 07:35:00,137.54240547632443
2021-01-01 07:40:00,159.81438716192912
2021-01-01 07:45:00,156.15193726764377
2021-01-01 07:50:00,142.3146746380955
2021-01-01 07:55:00,149.03260725121459
2021-01-01 08:00:00,160.29615344878576
2021-01-01 08:05:00,121.34414877061691
2021-01-01 08:10:00,101.25840678263003
2021-01-01 08:15:00,118.38796783505654
2021-01-01 08:20:00,93.88717520745949
2021-01-01 08:25:00,69.77504750819135
2021-01-01 08:30:00,56.039069986998
2021-01-01 08:35:00,43.117605116701114
2021-01-01 08:40:00,42.338383876277895
2021-01-01 08:45:00,38.37390376475127
2021-01-01 08:50:00,40.240954101941874
2021-01-01 08:55:00,41.61846012942085
2021-01-01 09:00:00,43.23031256549811
2021-01-01 09:05:00,55.1631020860916
2021-01-01 09:10:00,47.78548084143575
2021-01-01 09:15:00,43.726032514178144
2021-01-01 09:20:00,53.27971357810449
2021-01-01 09:25:00,61.187781055605804
2021-01-01 09:30:00,64.40371476442355
2021-01-01 09:35:00,81.73646712739551
2021-01-01 09:40:00,72.94940451798712
2021-01-01 09:45:00,76.64793470969835
2021-01-01 09:50:00,77.37846703131179
2021-01-01 09:55:00,73.80735872552701
2021-01-01 10:00:00,63.82766562900551
2021-01-01 10:05:00,61.60412590836552
2021-01-01 10:10:00,54.37887781868729
2021-01-01 10:15:00,51.563250969493076
2021-01-01 10:20:00,42.93840289048691
2021-01-01 10:25:00,36.65419926974418
2021-01-01 10:30:00,25.952237859303334
2021-01-01 10:35:00,27.717175538614203
2021-01-01 10:40:00,26.087206965217245
2021-01-01 10:45:00,24.573460845331084
2021-01-01 10:50:00,33.099557021748154
2021-01-01 10:55:00,36.808034265646214
2021-01-01 11:00:00,32.12581681449774
2021-01-01 11:05:00,35.409359031317585
2021-01-01 11:10:00,38.990381789750465
2021-01-01 11:15:00,39.802507550304
2021-01-01 11:20:00,33.97851635640985
2021-01-01 11:25:00,34.06419827473013
2021-01-01 11:30:00,34.12342244800712
2021-01-01 11:35:00,24.82317474898799
2021-01-01 11:40:00,20.775913641163715
2021-01-01 11:45:00,20.44139550180955
2021-01-01 11:50:00,16.260134029771734
2021-01-01 11:55:00,19.80788834156036
2021-01-01 12:00:00,22.28634762578164
2021-01-01 12:05:00,16.660820291695355
2021-01-01 12:10:00,20.003606980007547
2021-01-01 12:15:00,22.46691046573874
2021-01-01 12:20:00,23.751068356338024
2021-01-01 12:25:00,25.0208060909012
2021-01-01 12:30:00,29.078408159114925
2021-01-01 12:35:00,28.535433989622728
2021-01-01 12:40:00,32.64400357517728
2021-01-01 12:45:00,44.7273169642121
2021-01-01 12:50:00,45.03228429240811
2021-01-01 12:55:00,40.1121171364278
2021-01-01 13:00:00,30.633871572759784
2021-01-01 13:05:00,25.508758664841626
2021-01-01 13:10:00,26.10382387542306
2021-01-01 13:15:00,26.90268215077899
2021-01-01 13:20:00,26.417722571289215
2021-01-01 13:25:00,21.553613857902004
2021-01-01 13:30:00,17.572216266482936
2021-01-01 13:35:00,18.986489537588735
2021-01-01 13:40:00,23.382072398162766
2021-01-01 13:45:00,20.602510740984286
2021-01-01 13:50:00,19.851004946277993
2021-01-01 13:55:00,19.522833827781646
2021-01-01 14:00:00,16.361037136046953
2021-01-01 14:05:00,16.890707322598686
2021-01-01 14:10:00,16.996936448167688
2021-01-01 14:15:00,13.606827307762087
2021-01-01 14:20:00,15.954944390367979
2021-01-01 14:25:00,18.77552161062539
2021-01-01 14:30:00,18.604608845857108
2021-01-01 14:35:00,19.22066644273482
2021-01-01 14:40:00,21.419408600908817
2021-01-01 14:45:00,22.90041448998338
2021-01-01 14:50:00,19.441239823716817
2021-01-01 14:55:00,17.01838577153216
2021-01-01 15:00:00,17.675946526471417
2021-01-01 15:05:00,17.711285921576856
2021-01-01 15:10:00,13.418936969126873
2021-01-01 15:15:00,19.226801648763942
2021-01-01 15:20:00,24.083159371901164
2021-01-01 15:25:00,39.03938956431064
